station_complex,month,day_type,ridership,lines
Bushwick Av-Aberdeen St (L),6,weekday,36468.666666666664,L
Bushwick Av-Aberdeen St (L),6,weekend,10975.333333333334,L
Bushwick Av-Aberdeen St (L),7,weekday,33963.333333333336,L
Bushwick Av-Aberdeen St (L),7,weekend,10213.0,L
Bushwick Av-Aberdeen St (L),8,weekday,35767.333333333336,L
Bushwick Av-Aberdeen St (L),8,weekend,7821.333333333333,L
Bushwick Av-Aberdeen St (L),9,weekday,37358.666666666664,L
Bushwick Av-Aberdeen St (L),9,weekend,10096.0,L
Bushwick Av-Aberdeen St (L),10,weekday,38004.0,L
Bushwick Av-Aberdeen St (L),10,weekend,11177.333333333334,L
Bushwick Av-Aberdeen St (L),11,weekday,37066.5,L
Bushwick Av-Aberdeen St (L),11,weekend,8814.0,L
Bushwick Av-Aberdeen St (L),12,weekday,33920.0,L
Bushwick Av-Aberdeen St (L),12,weekend,11281.5,L
Canal St (1),1,weekday,60983.0,1
Canal St (1),1,weekend,13288.333333333334,1
Canal St (1),2,weekday,64730.333333333336,1
Canal St (1),2,weekend,17709.0,1
Canal St (1),3,weekday,75534.66666666667,1
Canal St (1),3,weekend,16332.0,1
Canal St (1),4,weekday,73483.0,1
Canal St (1),4,weekend,17440.0,1
Canal St (1),5,weekday,82088.33333333333,1
Canal St (1),5,weekend,17569.0,1
Canal St (1),6,weekday,77077.33333333333,1
Canal St (1),6,weekend,17807.333333333332,1
Canal St (1),7,weekday,72264.66666666667,1
Canal St (1),7,weekend,18202.0,1
Canal St (1),8,weekday,73349.33333333333,1
Canal St (1),8,weekend,17052.666666666668,1
Canal St (1),9,weekday,74792.33333333333,1
Canal St (1),9,weekend,18896.333333333332,1
Canal St (1),10,weekday,78870.33333333333,1
Canal St (1),10,weekend,20734.333333333332,1
Canal St (1),11,weekday,76415.0,1
Canal St (1),11,weekend,15129.0,1
Canal St (1),12,weekday,73589.5,1
Canal St (1),12,weekend,21178.5,1
"Canal St (A,C,E)",1,weekday,221388.33333333334,"A,C,E"
"Canal St (A,C,E)",1,weekend,50885.666666666664,"A,C,E"
"Canal St (A,C,E)",2,weekday,220074.0,"A,C,E"
"Canal St (A,C,E)",2,weekend,51166.666666666664,"A,C,E"
"Canal St (A,C,E)",3,weekday,263031.3333333333,"A,C,E"
"Canal St (A,C,E)",3,weekend,58329.666666666664,"A,C,E"
"Canal St (A,C,E)",4,weekday,256058.66666666666,"A,C,E"
"Canal St (A,C,E)",4,weekend,59272.666666666664,"A,C,E"
"Canal St (A,C,E)",5,weekday,282484.6666666667,"A,C,E"
"Canal St (A,C,E)",5,weekend,53549.333333333336,"A,C,E"
"Canal St (A,C,E)",6,weekday,268272.0,"A,C,E"
"Canal St (A,C,E)",6,weekend,60454.666666666664,"A,C,E"
"Canal St (A,C,E)",7,weekday,249916.0,"A,C,E"
"Canal St (A,C,E)",7,weekend,57937.333333333336,"A,C,E"
"Canal St (A,C,E)",8,weekday,258535.33333333334,"A,C,E"
"Canal St (A,C,E)",8,weekend,54709.0,"A,C,E"
"Canal St (A,C,E)",9,weekday,257955.0,"A,C,E"
"Canal St (A,C,E)",9,weekend,54834.666666666664,"A,C,E"
"Canal St (A,C,E)",10,weekday,271443.3333333333,"A,C,E"
"Canal St (A,C,E)",10,weekend,70273.33333333333,"A,C,E"
"Canal St (A,C,E)",11,weekday,262026.0,"A,C,E"
"Canal St (A,C,E)",11,weekend,57694.0,"A,C,E"
"Canal St (A,C,E)",12,weekday,241750.0,"A,C,E"
"Canal St (A,C,E)",12,weekend,62750.5,"A,C,E"
"Canal St (J,N,Q,R,W,Z,6)",1,weekday,531715.6666666666,"J,N,Q,R,W,Z,6"
"Canal St (J,N,Q,R,W,Z,6)",1,weekend,167543.33333333334,"J,N,Q,R,W,Z,6"
"Canal St (J,N,Q,R,W,Z,6)",2,weekday,530012.3333333334,"J,N,Q,R,W,Z,6"
"Canal St (J,N,Q,R,W,Z,6)",2,weekend,189105.66666666666,"J,N,Q,R,W,Z,6"
"Canal St (J,N,Q,R,W,Z,6)",3,weekday,637788.6666666666,"J,N,Q,R,W,Z,6"
"Canal St (J,N,Q,R,W,Z,6)",3,weekend,200420.0,"J,N,Q,R,W,Z,6"
"Canal St (J,N,Q,R,W,Z,6)",4,weekday,611035.0,"J,N,Q,R,W,Z,6"
"Canal St (J,N,Q,R,W,Z,6)",4,weekend,216912.0,"J,N,Q,R,W,Z,6"
"Canal St (J,N,Q,R,W,Z,6)",5,weekday,669977.3333333334,"J,N,Q,R,W,Z,6"
"Canal St (J,N,Q,R,W,Z,6)",5,weekend,200964.33333333334,"J,N,Q,R,W,Z,6"
"Canal St (J,N,Q,R,W,Z,6)",6,weekday,634745.6666666666,"J,N,Q,R,W,Z,6"
"Canal St (J,N,Q,R,W,Z,6)",6,weekend,202171.0,"J,N,Q,R,W,Z,6"
"Canal St (J,N,Q,R,W,Z,6)",7,weekday,623466.3333333334,"J,N,Q,R,W,Z,6"
"Canal St (J,N,Q,R,W,Z,6)",7,weekend,211644.66666666666,"J,N,Q,R,W,Z,6"
"Canal St (J,N,Q,R,W,Z,6)",8,weekday,658184.6666666666,"J,N,Q,R,W,Z,6"
"Canal St (J,N,Q,R,W,Z,6)",8,weekend,204019.66666666666,"J,N,Q,R,W,Z,6"
"Canal St (J,N,Q,R,W,Z,6)",9,weekday,633317.6666666666,"J,N,Q,R,W,Z,6"
"Canal St (J,N,Q,R,W,Z,6)",9,weekend,221864.33333333334,"J,N,Q,R,W,Z,6"
"Canal St (J,N,Q,R,W,Z,6)",10,weekday,636702.3333333334,"J,N,Q,R,W,Z,6"
"Canal St (J,N,Q,R,W,Z,6)",10,weekend,207674.66666666666,"J,N,Q,R,W,Z,6"
"Canal St (J,N,Q,R,W,Z,6)",11,weekday,616335.5,"J,N,Q,R,W,Z,6"
"Canal St (J,N,Q,R,W,Z,6)",11,weekend,187870.0,"J,N,Q,R,W,Z,6"
"Canal St (J,N,Q,R,W,Z,6)",12,weekday,651281.0,"J,N,Q,R,W,Z,6"
"Canal St (J,N,Q,R,W,Z,6)",12,weekend,233711.5,"J,N,Q,R,W,Z,6"
Canarsie-Rockaway Pkwy (L),1,weekday,51328.666666666664,L
Canarsie-Rockaway Pkwy (L),1,weekend,8206.333333333334,L
Canarsie-Rockaway Pkwy (L),2,weekday,49767.333333333336,L
Canarsie-Rockaway Pkwy (L),2,weekend,8983.0,L
Canarsie-Rockaway Pkwy (L),3,weekday,59329.0,L
Canarsie-Rockaway Pkwy (L),3,weekend,7025.0,L
Canarsie-Rockaway Pkwy (L),4,weekday,51771.666666666664,L
Canarsie-Rockaway Pkwy (L),4,weekend,8131.333333333333,L
Canarsie-Rockaway Pkwy (L),5,weekday,55584.666666666664,L
Canarsie-Rockaway Pkwy (L),5,weekend,7714.666666666667,L
Canarsie-Rockaway Pkwy (L),6,weekday,51003.666666666664,L
Canarsie-Rockaway Pkwy (L),6,weekend,9640.333333333334,L
Canarsie-Rockaway Pkwy (L),7,weekday,45392.333333333336,L
Canarsie-Rockaway Pkwy (L),7,weekend,9331.0,L
Canarsie-Rockaway Pkwy (L),8,weekday,47148.333333333336,L
Canarsie-Rockaway Pkwy (L),8,weekend,7493.0,L
Canarsie-Rockaway Pkwy (L),9,weekday,47668.0,L
Canarsie-Rockaway Pkwy (L),9,weekend,8720.333333333334,L
Canarsie-Rockaway Pkwy (L),10,weekday,47546.0,L
Canarsie-Rockaway Pkwy (L),10,weekend,9747.333333333334,L
Canarsie-Rockaway Pkwy (L),11,weekday,49150.5,L
Canarsie-Rockaway Pkwy (L),11,weekend,8827.5,L
Canarsie-Rockaway Pkwy (L),12,weekday,45670.5,L
Canarsie-Rockaway Pkwy (L),12,weekend,10148.0,L
"Carroll St (F,G)",1,weekday,164587.33333333334,"F,G"
"Carroll St (F,G)",1,weekend,34117.0,"F,G"
"Carroll St (F,G)",2,weekday,158564.0,"F,G"
"Carroll St (F,G)",2,weekend,32132.333333333332,"F,G"
"Carroll St (F,G)",3,weekday,186490.0,"F,G"
"Carroll St (F,G)",3,weekend,38123.0,"F,G"
"Carroll St (F,G)",4,weekday,170282.33333333334,"F,G"
"Carroll St (F,G)",4,weekend,41845.666666666664,"F,G"
"Carroll St (F,G)",5,weekday,193810.66666666666,"F,G"
"Carroll St (F,G)",5,weekend,35432.666666666664,"F,G"
"Carroll St (F,G)",6,weekday,175016.66666666666,"F,G"
"Carroll St (F,G)",6,weekend,40490.666666666664,"F,G"
"Carroll St (F,G)",7,weekday,143060.33333333334,"F,G"
"Carroll St (F,G)",7,weekend,35181.333333333336,"F,G"
"Carroll St (F,G)",8,weekday,148072.0,"F,G"
"Carroll St (F,G)",8,weekend,32247.666666666668,"F,G"
"Carroll St (F,G)",9,weekday,175502.33333333334,"F,G"
"Carroll St (F,G)",9,weekend,36850.0,"F,G"
"Carroll St (F,G)",10,weekday,187557.33333333334,"F,G"
"Carroll St (F,G)",10,weekend,41092.333333333336,"F,G"
"Carroll St (F,G)",11,weekday,184391.5,"F,G"
"Carroll St (F,G)",11,weekend,35277.5,"F,G"
"Carroll St (F,G)",12,weekday,170382.5,"F,G"
"Carroll St (F,G)",12,weekend,43468.5,"F,G"
Castle Hill Av (6),1,weekday,78528.0,6
Castle Hill Av (6),1,weekend,13070.333333333334,6
Castle Hill Av (6),2,weekday,76934.33333333333,6
Castle Hill Av (6),2,weekend,13227.666666666666,6
Castle Hill Av (6),3,weekday,91063.0,6
Castle Hill Av (6),3,weekend,13773.0,6
Castle Hill Av (6),4,weekday,80339.0,6
Castle Hill Av (6),4,weekend,14564.0,6
Castle Hill Av (6),5,weekday,87547.66666666667,6
Castle Hill Av (6),5,weekend,12127.666666666666,6
Castle Hill Av (6),6,weekday,77583.33333333333,6
Castle Hill Av (6),6,weekend,13933.666666666666,6
Castle Hill Av (6),7,weekday,71199.0,6
Castle Hill Av (6),7,weekend,12729.0,6
Castle Hill Av (6),8,weekday,72677.33333333333,6
Castle Hill Av (6),8,weekend,10723.0,6
Castle Hill Av (6),9,weekday,79176.33333333333,6
Castle Hill Av (6),9,weekend,13233.0,6
Castle Hill Av (6),10,weekday,84082.33333333333,6
Castle Hill Av (6),10,weekend,14853.0,6
Castle Hill Av (6),11,weekday,84704.0,6
Castle Hill Av (6),11,weekend,14603.0,6
Castle Hill Av (6),12,weekday,77770.0,6
Castle Hill Av (6),12,weekend,14158.0,6
Cathedral Pkwy (110 St) (1),1,weekday,160874.33333333334,1
Cathedral Pkwy (110 St) (1),1,weekend,43710.0,1
Cathedral Pkwy (110 St) (1),2,weekday,170528.66666666666,1
Cathedral Pkwy (110 St) (1),2,weekend,44043.333333333336,1
Cathedral Pkwy (110 St) (1),3,weekday,191303.33333333334,1
Cathedral Pkwy (110 St) (1),3,weekend,52373.666666666664,1
Cathedral Pkwy (110 St) (1),4,weekday,185733.66666666666,1
Cathedral Pkwy (110 St) (1),4,weekend,47329.666666666664,1
Cathedral Pkwy (110 St) (1),5,weekday,205757.33333333334,1
Cathedral Pkwy (110 St) (1),5,weekend,49160.333333333336,1
Cathedral Pkwy (110 St) (1),6,weekday,177875.33333333334,1
Cathedral Pkwy (110 St) (1),6,weekend,48523.666666666664,1
Cathedral Pkwy (110 St) (1),7,weekday,160885.66666666666,1
Cathedral Pkwy (110 St) (1),7,weekend,47946.0,1
Cathedral Pkwy (110 St) (1),8,weekday,161529.33333333334,1
Cathedral Pkwy (110 St) (1),8,weekend,40440.333333333336,1
Cathedral Pkwy (110 St) (1),9,weekday,186060.66666666666,1
Cathedral Pkwy (110 St) (1),9,weekend,56039.666666666664,1
Cathedral Pkwy (110 St) (1),10,weekday,196524.33333333334,1
Cathedral Pkwy (110 St) (1),10,weekend,59759.0,1
Cathedral Pkwy (110 St) (1),11,weekday,195062.0,1
Cathedral Pkwy (110 St) (1),11,weekend,51278.0,1
Cathedral Pkwy (110 St) (1),12,weekday,179194.0,1
Cathedral Pkwy (110 St) (1),12,weekend,58941.5,1
"Cathedral Pkwy (110 St) (C,B)",1,weekday,99923.33333333333,"C,B"
"Cathedral Pkwy (110 St) (C,B)",1,weekend,24580.666666666668,"C,B"
"Cathedral Pkwy (110 St) (C,B)",2,weekday,97128.0,"C,B"
"Cathedral Pkwy (110 St) (C,B)",2,weekend,25918.666666666668,"C,B"
"Cathedral Pkwy (110 St) (C,B)",3,weekday,114679.0,"C,B"
"Cathedral Pkwy (110 St) (C,B)",3,weekend,25071.333333333332,"C,B"
"Cathedral Pkwy (110 St) (C,B)",4,weekday,108888.0,"C,B"
"Cathedral Pkwy (110 St) (C,B)",4,weekend,29302.0,"C,B"
"Cathedral Pkwy (110 St) (C,B)",5,weekday,124346.33333333333,"C,B"
"Cathedral Pkwy (110 St) (C,B)",5,weekend,28805.0,"C,B"
"Cathedral Pkwy (110 St) (C,B)",6,weekday,115238.33333333333,"C,B"
"Cathedral Pkwy (110 St) (C,B)",6,weekend,32734.333333333332,"C,B"
"Cathedral Pkwy (110 St) (C,B)",7,weekday,101994.33333333333,"C,B"
"Cathedral Pkwy (110 St) (C,B)",7,weekend,28965.0,"C,B"
"Cathedral Pkwy (110 St) (C,B)",8,weekday,104909.0,"C,B"
"Cathedral Pkwy (110 St) (C,B)",8,weekend,28771.666666666668,"C,B"
"Cathedral Pkwy (110 St) (C,B)",9,weekday,111332.66666666667,"C,B"
"Cathedral Pkwy (110 St) (C,B)",9,weekend,31377.0,"C,B"
"Cathedral Pkwy (110 St) (C,B)",10,weekday,114616.33333333333,"C,B"
"Cathedral Pkwy (110 St) (C,B)",10,weekend,35186.666666666664,"C,B"
"Cathedral Pkwy (110 St) (C,B)",11,weekday,110738.5,"C,B"
"Cathedral Pkwy (110 St) (C,B)",11,weekend,26100.0,"C,B"
"Cathedral Pkwy (110 St) (C,B)",12,weekday,102366.5,"C,B"
"Cathedral Pkwy (110 St) (C,B)",12,weekend,23112.5,"C,B"
Central Av (M),1,weekday,52811.0,M
Central Av (M),1,weekend,11420.666666666666,M
Central Av (M),2,weekday,51677.0,M
Central Av (M),2,weekend,11489.0,M
Central Av (M),3,weekday,62477.666666666664,M
Central Av (M),3,weekend,13721.0,M
Central Av (M),4,weekday,57795.0,M
Central Av (M),4,weekend,14237.666666666666,M
Central Av (M),5,weekday,63247.0,M
Central Av (M),5,weekend,9710.666666666666,M
Central Av (M),6,weekday,57424.0,M
Central Av (M),6,weekend,8915.666666666666,M
Central Av (M),7,weekday,53158.0,M
Central Av (M),7,weekend,11521.666666666666,M
Central Av (M),8,weekday,56598.0,M
Central Av (M),8,weekend,11934.666666666666,M
Central Av (M),9,weekday,57554.666666666664,M
Central Av (M),9,weekend,9493.0,M
Central Av (M),10,weekday,61030.0,M
Central Av (M),10,weekend,12326.666666666666,M
Central Av (M),11,weekday,59334.5,M
Central Av (M),11,weekend,8618.0,M
Central Av (M),12,weekday,53864.5,M
Central Av (M),12,weekend,10912.0,M
"Central Park North (110 St) (2,3)",1,weekday,91712.66666666667,"2,3"
"Central Park North (110 St) (2,3)",1,weekend,21923.333333333332,"2,3"
"Central Park North (110 St) (2,3)",2,weekday,91439.33333333333,"2,3"
"Central Park North (110 St) (2,3)",2,weekend,22222.666666666668,"2,3"
"Central Park North (110 St) (2,3)",3,weekday,109619.0,"2,3"
"Central Park North (110 St) (2,3)",3,weekend,26196.0,"2,3"
"Central Park North (110 St) (2,3)",4,weekday,99961.0,"2,3"
"Central Park North (110 St) (2,3)",4,weekend,28604.666666666668,"2,3"
"Central Park North (110 St) (2,3)",5,weekday,114162.33333333333,"2,3"
"Central Park North (110 St) (2,3)",5,weekend,27921.666666666668,"2,3"
"Central Park North (110 St) (2,3)",6,weekday,103393.0,"2,3"
"Central Park North (110 St) (2,3)",6,weekend,30314.333333333332,"2,3"
"Central Park North (110 St) (2,3)",7,weekday,92194.33333333333,"2,3"
"Central Park North (110 St) (2,3)",7,weekend,29433.666666666668,"2,3"
"Central Park North (110 St) (2,3)",8,weekday,94639.33333333333,"2,3"
"Central Park North (110 St) (2,3)",8,weekend,22777.666666666668,"2,3"
"Central Park North (110 St) (2,3)",9,weekday,100308.0,"2,3"
"Central Park North (110 St) (2,3)",9,weekend,25546.0,"2,3"
"Central Park North (110 St) (2,3)",10,weekday,106815.33333333333,"2,3"
"Central Park North (110 St) (2,3)",10,weekend,27357.666666666668,"2,3"
"Central Park North (110 St) (2,3)",11,weekday,102774.5,"2,3"
"Central Park North (110 St) (2,3)",11,weekend,26440.0,"2,3"
"Central Park North (110 St) (2,3)",12,weekday,96028.0,"2,3"
"Central Park North (110 St) (2,3)",12,weekend,30480.0,"2,3"
"Chambers St (1,2,3)",1,weekday,228235.66666666666,"1,2,3"
"Chambers St (1,2,3)",1,weekend,31308.0,"1,2,3"
"Chambers St (1,2,3)",2,weekday,244046.0,"1,2,3"
"Chambers St (1,2,3)",2,weekend,34651.333333333336,"1,2,3"
"Chambers St (1,2,3)",3,weekday,290380.6666666667,"1,2,3"
"Chambers St (1,2,3)",3,weekend,38784.0,"1,2,3"
"Chambers St (1,2,3)",4,weekday,251749.33333333334,"1,2,3"
"Chambers St (1,2,3)",4,weekend,45750.0,"1,2,3"
"Chambers St (1,2,3)",5,weekday,291936.6666666667,"1,2,3"
"Chambers St (1,2,3)",5,weekend,44384.333333333336,"1,2,3"
"Chambers St (1,2,3)",6,weekday,250524.66666666666,"1,2,3"
"Chambers St (1,2,3)",6,weekend,44361.333333333336,"1,2,3"
"Chambers St (1,2,3)",7,weekday,217730.0,"1,2,3"
"Chambers St (1,2,3)",7,weekend,42147.666666666664,"1,2,3"
"Chambers St (1,2,3)",8,weekday,231207.33333333334,"1,2,3"
"Chambers St (1,2,3)",8,weekend,36619.0,"1,2,3"
"Chambers St (1,2,3)",9,weekday,285193.6666666667,"1,2,3"
"Chambers St (1,2,3)",9,weekend,45143.0,"1,2,3"
"Chambers St (1,2,3)",10,weekday,299090.6666666667,"1,2,3"
"Chambers St (1,2,3)",10,weekend,50205.333333333336,"1,2,3"
"Chambers St (1,2,3)",11,weekday,287601.5,"1,2,3"
"Chambers St (1,2,3)",11,weekend,37095.5,"1,2,3"
"Chambers St (1,2,3)",12,weekday,248040.5,"1,2,3"
"Chambers St (1,2,3)",12,weekend,48822.0,"1,2,3"
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",1,weekday,681623.6666666666,"R,W"
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",1,weekend,125447.0,"R,W"
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",2,weekday,694352.3333333334,"R,W"
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",2,weekend,105417.0,"R,W"
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",3,weekday,867410.0,"R,W"
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",3,weekend,152660.66666666666,"R,W"
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",4,weekday,823153.3333333334,"R,W"
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",4,weekend,160586.33333333334,"R,W"
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",5,weekday,901733.6666666666,"R,W"
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",5,weekend,146027.33333333334,"R,W"
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",6,weekday,852204.6666666666,"R,W"
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",6,weekend,170798.0,"R,W"
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",7,weekday,839027.6666666666,"R,W"
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",7,weekend,163933.66666666666,"R,W"
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",8,weekday,874990.3333333334,"R,W"
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",8,weekend,155398.0,"R,W"
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",9,weekday,864412.0,"R,W"
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",9,weekend,152075.66666666666,"R,W"
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",10,weekday,904927.0,"R,W"
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",10,weekend,168650.0,"R,W"
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",11,weekday,835563.0,"R,W"
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",11,weekend,126944.5,"R,W"
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",12,weekday,820124.0,"R,W"
"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",12,weekend,156750.0,"R,W"
"Chauncey St (J,Z)",1,weekday,37344.333333333336,"J,Z"
"Chauncey St (J,Z)",1,weekend,9247.666666666666,"J,Z"
"Chauncey St (J,Z)",2,weekday,36729.0,"J,Z"
"Chauncey St (J,Z)",2,weekend,9300.0,"J,Z"
"Chauncey St (J,Z)",3,weekday,43791.333333333336,"J,Z"
"Chauncey St (J,Z)",3,weekend,10833.666666666666,"J,Z"
"Chauncey St (J,Z)",4,weekday,39709.666666666664,"J,Z"
"Chauncey St (J,Z)",4,weekend,12547.333333333334,"J,Z"
"Chauncey St (J,Z)",5,weekday,43891.333333333336,"J,Z"
"Chauncey St (J,Z)",5,weekend,8957.666666666666,"J,Z"
"Chauncey St (J,Z)",6,weekday,39901.666666666664,"J,Z"
"Chauncey St (J,Z)",6,weekend,8454.0,"J,Z"
"Chauncey St (J,Z)",7,weekday,35380.0,"J,Z"
"Chauncey St (J,Z)",7,weekend,10089.0,"J,Z"
"Chauncey St (J,Z)",8,weekday,36944.0,"J,Z"
"Chauncey St (J,Z)",8,weekend,10263.333333333334,"J,Z"
"Chauncey St (J,Z)",9,weekday,39748.666666666664,"J,Z"
"Chauncey St (J,Z)",9,weekend,9245.666666666666,"J,Z"
"Chauncey St (J,Z)",10,weekday,41287.333333333336,"J,Z"
"Chauncey St (J,Z)",10,weekend,10240.0,"J,Z"
"Chauncey St (J,Z)",11,weekday,40616.0,"J,Z"
"Chauncey St (J,Z)",11,weekend,9179.5,"J,Z"
"Chauncey St (J,Z)",12,weekday,37339.0,"J,Z"
"Chauncey St (J,Z)",12,weekend,10186.0,"J,Z"
Christopher St-Sheridan Sq (1),1,weekday,132857.66666666666,1
Christopher St-Sheridan Sq (1),1,weekend,50434.0,1
Christopher St-Sheridan Sq (1),2,weekday,141995.66666666666,1
Christopher St-Sheridan Sq (1),2,weekend,61597.0,1
Christopher St-Sheridan Sq (1),3,weekday,166316.33333333334,1
Christopher St-Sheridan Sq (1),3,weekend,59123.333333333336,1
Christopher St-Sheridan Sq (1),4,weekday,166577.66666666666,1
Christopher St-Sheridan Sq (1),4,weekend,60485.666666666664,1
Christopher St-Sheridan Sq (1),5,weekday,181293.0,1
Christopher St-Sheridan Sq (1),5,weekend,58157.0,1
Christopher St-Sheridan Sq (1),6,weekday,169643.0,1
Christopher St-Sheridan Sq (1),6,weekend,67183.0,1
Christopher St-Sheridan Sq (1),7,weekday,158166.0,1
Christopher St-Sheridan Sq (1),7,weekend,55581.666666666664,1
Christopher St-Sheridan Sq (1),8,weekday,161361.0,1
Christopher St-Sheridan Sq (1),8,weekend,55795.0,1
Christopher St-Sheridan Sq (1),9,weekday,161680.66666666666,1
Christopher St-Sheridan Sq (1),9,weekend,58988.0,1
Christopher St-Sheridan Sq (1),10,weekday,179307.66666666666,1
Christopher St-Sheridan Sq (1),10,weekend,72809.66666666667,1
Christopher St-Sheridan Sq (1),11,weekday,171787.0,1
Christopher St-Sheridan Sq (1),11,weekend,54573.0,1
Christopher St-Sheridan Sq (1),12,weekday,174408.0,1
Christopher St-Sheridan Sq (1),12,weekend,73654.0,1
"Church Av (2,5)",1,weekday,123972.66666666667,"2,5"
"Church Av (2,5)",1,weekend,25954.666666666668,"2,5"
"Church Av (2,5)",2,weekday,122113.33333333333,"2,5"
"Church Av (2,5)",2,weekend,20411.666666666668,"2,5"
"Church Av (2,5)",3,weekday,142454.33333333334,"2,5"
"Church Av (2,5)",3,weekend,28386.333333333332,"2,5"
"Church Av (2,5)",4,weekday,128131.0,"2,5"
"Church Av (2,5)",4,weekend,30365.333333333332,"2,5"
"Church Av (2,5)",5,weekday,143050.0,"2,5"
"Church Av (2,5)",5,weekend,25594.666666666668,"2,5"
"Church Av (2,5)",6,weekday,129833.33333333333,"2,5"
"Church Av (2,5)",6,weekend,24864.333333333332,"2,5"
"Church Av (2,5)",7,weekday,119180.66666666667,"2,5"
"Church Av (2,5)",7,weekend,29966.666666666668,"2,5"
"Church Av (2,5)",8,weekday,125666.66666666667,"2,5"
"Church Av (2,5)",8,weekend,27446.333333333332,"2,5"
"Church Av (2,5)",9,weekday,129500.0,"2,5"
"Church Av (2,5)",9,weekend,27544.0,"2,5"
"Church Av (2,5)",10,weekday,132787.33333333334,"2,5"
"Church Av (2,5)",10,weekend,34627.666666666664,"2,5"
"Church Av (2,5)",11,weekday,136940.5,"2,5"
"Church Av (2,5)",11,weekend,28192.5,"2,5"
"Church Av (2,5)",12,weekday,126049.0,"2,5"
"Church Av (2,5)",12,weekend,31626.0,"2,5"
"Church Av (B,Q)",1,weekday,202970.0,"B,Q"
"Church Av (B,Q)",1,weekend,35627.666666666664,"B,Q"
"Church Av (B,Q)",2,weekday,202395.66666666666,"B,Q"
"Church Av (B,Q)",2,weekend,42527.666666666664,"B,Q"
"Church Av (B,Q)",3,weekday,237889.66666666666,"B,Q"
"Church Av (B,Q)",3,weekend,38440.0,"B,Q"
"Church Av (B,Q)",4,weekday,216241.66666666666,"B,Q"
"Church Av (B,Q)",4,weekend,42972.666666666664,"B,Q"
"Church Av (B,Q)",5,weekday,244862.0,"B,Q"
"Church Av (B,Q)",5,weekend,48544.333333333336,"B,Q"
"Church Av (B,Q)",6,weekday,222949.33333333334,"B,Q"
"Church Av (B,Q)",6,weekend,53162.333333333336,"B,Q"
"Church Av (B,Q)",7,weekday,204052.66666666666,"B,Q"
"Church Av (B,Q)",7,weekend,47181.0,"B,Q"
"Church Av (B,Q)",8,weekday,202889.66666666666,"B,Q"
"Church Av (B,Q)",8,weekend,39601.0,"B,Q"
"Church Av (B,Q)",9,weekday,209157.0,"B,Q"
"Church Av (B,Q)",9,weekend,40333.333333333336,"B,Q"
"Church Av (B,Q)",10,weekday,213473.33333333334,"B,Q"
"Church Av (B,Q)",10,weekend,25082.0,"B,Q"
"Church Av (B,Q)",11,weekday,228182.0,"B,Q"
"Church Av (B,Q)",11,weekend,26172.0,"B,Q"
"Church Av (B,Q)",12,weekday,214235.0,"B,Q"
"Church Av (B,Q)",12,weekend,48650.0,"B,Q"
"Church Av (F,G)",1,weekday,133846.0,"F,G"
"Church Av (F,G)",1,weekend,29804.333333333332,"F,G"
"Church Av (F,G)",2,weekday,130808.66666666667,"F,G"
"Church Av (F,G)",2,weekend,32427.0,"F,G"
"Church Av (F,G)",3,weekday,150720.33333333334,"F,G"
"Church Av (F,G)",3,weekend,37147.666666666664,"F,G"
"Church Av (F,G)",4,weekday,132794.66666666666,"F,G"
"Church Av (F,G)",4,weekend,34513.666666666664,"F,G"
